GPSTime,DeviceTime,Longitude,Latitude,GPSSpeed(Meters/second),HorizontalDilutionofPrecision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),EngineRPM(rpm),EngineLoad(%),Speed(OBD)(km/h),ThrottlePosition(Manifold)(%),KilometersPerLitre(Instant)(kpl),MassAirFlowRate(g/s)
Wed Sep 04 12:48:08 GMT+02:00 2019,56:18.7,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3259.25,50.98039246,104,23.52941132,12.35480213,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:18.8,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3259.25,56.07843399,104,23.52941132,12.35480213,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:18.9,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3259.25,56.07843399,104,23.52941132,12.35480213,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:19.0,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3259.25,56.07843399,104,23.92156982,12.35480213,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:19.1,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3259.25,56.07843399,104,23.92156982,12.35480213,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:19.2,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3259.25,56.07843399,104,23.92156982,12.35480213,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:19.3,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3259.25,56.07843399,104,23.92156982,11.87478733,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:19.4,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3259.25,56.07843399,104,23.92156982,11.87478733,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:19.5,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3250.75,56.07843399,104,23.92156982,11.87478733,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:19.6,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3250.75,56.07843399,104,23.92156982,11.87478733,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:19.7,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3250.75,56.07843399,103,23.92156982,11.87478733,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:19.8,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3250.75,56.07843399,103,23.92156982,11.87478733,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:19.9,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3250.75,56.07843399,103,23.92156982,11.87478733,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:20.0,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3250.75,56.86274719,103,23.92156982,11.87478733,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:20.1,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3250.75,56.86274719,103,23.92156982,11.87478733,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:20.2,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3250.75,56.86274719,103,23.92156982,11.87478733,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:20.3,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3250.75,56.86274719,103,23.92156982,11.87478733,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:20.4,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3250.75,56.86274719,103,23.92156982,11.87478733,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:20.5,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3250.75,56.86274719,103,23.92156982,11.87478733,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:20.6,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3250.75,56.86274719,103,23.92156982,11.87478733,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:20.7,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3250.75,56.86274719,103,23.92156982,11.79135799,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:20.8,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3250.75,56.86274719,103,23.92156982,11.79135799,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:20.9,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3250.75,56.86274719,103,23.92156982,11.79135799,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:21.0,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3235.5,56.86274719,103,23.92156982,11.79135799,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:21.1,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3235.5,56.86274719,103,23.92156982,11.79135799,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:21.2,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3235.5,56.86274719,103,23.92156982,11.79135799,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:21.3,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3235.5,56.86274719,103,23.92156982,11.79135799,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:21.4,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3235.5,56.86274719,103,23.92156982,11.79135799,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:21.5,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3235.5,56.07843399,103,23.92156982,11.79135799,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:21.6,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3235.5,56.07843399,103,23.92156982,11.79135799,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:21.7,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3235.5,56.07843399,103,23.92156982,11.79135799,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:21.8,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3235.5,56.07843399,103,23.92156982,11.79135799,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:21.9,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3235.5,56.07843399,103,24.31372643,11.79135799,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:22.0,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3235.5,56.07843399,103,24.31372643,11.79135799,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:22.1,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3235.5,56.07843399,103,24.31372643,11.79135799,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:22.2,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3235.5,56.07843399,103,24.31372643,11.84693432,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:22.3,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3235.5,56.07843399,103,24.31372643,11.84693432,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:22.4,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3235.5,56.07843399,103,24.31372643,11.84693432,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:22.5,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3227,56.07843399,103,24.31372643,11.84693432,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:22.6,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3227,56.07843399,103,24.31372643,11.84693432,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:22.7,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3227,56.07843399,103,24.31372643,11.84693432,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:22.8,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3227,56.07843399,103,24.31372643,11.84693432,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:22.9,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3227,56.07843399,103,24.31372643,11.84693432,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:23.0,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3227,56.07843399,103,24.31372643,11.84693432,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:23.1,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3227,56.07843399,103,24.31372643,11.84693432,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:23.2,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3227,56.07843399,103,24.31372643,11.84693432,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:23.3,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3227,56.07843399,103,24.31372643,11.84693432,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:23.4,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3227,56.07843399,103,23.52941132,11.84693432,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:23.5,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3227,56.07843399,103,23.52941132,11.84693432,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:23.6,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3227,56.07843399,103,23.52941132,12.09024906,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:23.7,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3227,56.07843399,103,23.52941132,12.09024906,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:23.8,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3227,56.07843399,103,23.52941132,12.09024906,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:23.9,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3217.5,56.07843399,103,23.52941132,12.09024906,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:24.0,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3217.5,56.07843399,103,23.52941132,12.09024906,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:24.1,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3217.5,56.07843399,102,23.52941132,12.09024906,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:24.2,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3217.5,56.07843399,102,23.52941132,12.09024906,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:24.3,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3217.5,39.2156868,102,23.52941132,12.09024906,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:24.4,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3217.5,39.2156868,102,23.52941132,12.09024906,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:24.5,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3217.5,39.2156868,102,23.52941132,12.09024906,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:24.6,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3217.5,39.2156868,102,19.2156868,12.09024906,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:24.7,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3217.5,39.2156868,102,19.2156868,12.09024906,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:24.8,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3217.5,39.2156868,102,19.2156868,19.21315002,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:24.9,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3217.5,39.2156868,102,19.2156868,19.21315002,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:25.0,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3175.25,39.2156868,102,19.2156868,19.21315002,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:25.1,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3175.25,39.2156868,102,19.2156868,19.21315002,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:25.2,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3175.25,39.2156868,102,19.2156868,19.21315002,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:25.3,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3175.25,39.2156868,101,19.2156868,19.21315002,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:25.4,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3175.25,39.2156868,101,19.2156868,19.21315002,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:25.5,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3175.25,57.64706039,101,19.2156868,19.21315002,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:25.6,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3175.25,57.64706039,101,19.2156868,19.21315002,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:25.7,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3175.25,57.64706039,101,19.2156868,19.21315002,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:25.8,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3175.25,57.64706039,101,19.2156868,19.21315002,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:25.9,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3175.25,57.64706039,101,24.31372643,19.21315002,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:26.0,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3175.25,57.64706039,101,24.31372643,19.21315002,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:26.1,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3175.25,57.64706039,101,24.31372643,19.21315002,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:26.2,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3175.25,57.64706039,101,24.31372643,11.63323402,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:26.3,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3175.25,57.64706039,101,24.31372643,11.63323402,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:26.4,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3144.5,57.64706039,101,24.31372643,11.63323402,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:26.5,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3144.5,57.64706039,101,24.31372643,11.63323402,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:26.6,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3144.5,57.64706039,101,24.31372643,11.63323402,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:26.7,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3144.5,57.64706039,100,24.31372643,11.63323402,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:26.8,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3144.5,57.64706039,100,24.31372643,11.63323402,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:26.9,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3144.5,58.03921509,100,24.31372643,11.63323402,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:27.0,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3144.5,58.03921509,100,24.31372643,11.63323402,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:27.1,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3144.5,58.03921509,100,24.31372643,11.63323402,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:27.2,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3144.5,58.03921509,100,24.31372643,11.63323402,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:27.3,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3144.5,58.03921509,100,24.31372643,11.63323402,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:27.4,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3144.5,58.03921509,100,24.31372643,11.43355846,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:27.5,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3144.5,58.03921509,100,24.31372643,11.43355846,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:27.6,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3143.25,58.03921509,100,24.31372643,11.43355846,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:27.7,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3143.25,58.03921509,100,24.31372643,11.43355846,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:27.8,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3143.25,58.03921509,100,24.31372643,11.43355846,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:27.9,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3143.25,58.03921509,100,24.31372643,11.43355846,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:28.0,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3143.25,58.03921509,100,24.31372643,11.43355846,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:28.1,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3143.25,58.03921509,100,24.31372643,11.43355846,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:28.2,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3143.25,58.03921509,100,24.31372643,11.43355846,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:28.3,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3143.25,58.03921509,100,24.31372643,11.43355846,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:28.4,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3143.25,58.03921509,100,24.31372643,11.43355846,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:28.5,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3143.25,58.03921509,100,24.31372643,11.43355846,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:28.6,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3143.25,58.03921509,100,24.31372643,11.43355846,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:28.7,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3143.25,58.03921509,100,24.31372643,11.43355846,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:28.8,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3143.25,58.03921509,100,24.31372643,11.63531399,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:28.9,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3143.25,58.03921509,100,24.31372643,11.63531399,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:29.0,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3142,58.03921509,100,24.31372643,11.63531399,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:29.1,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3142,58.03921509,100,24.31372643,11.63531399,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:29.2,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3142,58.03921509,100,24.31372643,11.63531399,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:29.3,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3142,58.03921509,100,24.31372643,11.63531399,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:29.4,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3142,58.03921509,100,24.31372643,11.63531399,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:29.5,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3142,58.03921509,100,24.31372643,11.63531399,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:29.6,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3142,58.03921509,100,24.31372643,11.63531399,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:29.7,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3142,58.03921509,100,24.31372643,11.63531399,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:29.8,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3142,58.03921509,100,24.31372643,11.63531399,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:29.9,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3142,58.03921509,100,24.31372643,11.44265556,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:30.0,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3142,58.03921509,100,24.31372643,11.44265556,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:30.1,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3142,58.03921509,100,24.31372643,11.44265556,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:30.2,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3130,58.03921509,100,24.31372643,11.44265556,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:30.3,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3130,58.03921509,100,24.31372643,11.44265556,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:30.4,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3130,58.03921509,100,24.31372643,11.44265556,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:30.5,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3130,58.03921509,100,24.31372643,11.44265556,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:30.6,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3130,58.03921509,100,24.31372643,11.44265556,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:30.7,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3130,58.03921509,100,24.31372643,11.44265556,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:30.8,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3130,58.03921509,100,24.31372643,11.44265556,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:30.9,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3130,58.03921509,100,24.31372643,11.44265556,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:31.0,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3130,58.03921509,100,24.31372643,11.44265556,-
Wed Sep 04 12:48:08 GMT+02:00 2019,56:31.1,11.15600498,43.46715711,14.54,8.576,160.7380371,109.2,1.118515,-5.624878,8.477219,0.001583702,3130,58.03921509,100,22.74509811,11.44265556,-
