GPSTime,DeviceTime,Longitude,Latitude,GPSSpeed(Meters/second), HorizontalDilutionofPrecision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),EngineRPM(rpm),EngineLoad(%),Speed(OBD)(km/h),ThrottlePosition(Manifold)(%),KilometersPerLitre(Instant)(kpl),MassAirFlowRate(g/s)
Mon Aug 26 13:03:28 GMT+02:00 2019,05:42.7,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3718.25,50.58823776,77,28.23529434,6.672726631,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:42.8,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3718.25,50.58823776,77,28.23529434,6.491082668,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:42.9,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3718.25,50.58823776,77,28.23529434,6.491082668,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:43.0,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3718.25,50.58823776,77,28.23529434,6.491082668,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:43.1,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3810.75,50.58823776,77,28.23529434,6.491082668,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:43.2,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3810.75,50.58823776,77,28.23529434,6.491082668,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:43.3,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3810.75,50.58823776,79,28.23529434,6.491082668,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:43.4,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3810.75,50.58823776,79,28.23529434,6.491082668,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:43.5,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3810.75,70.98039246,79,28.23529434,6.491082668,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:43.6,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3810.75,70.98039246,79,28.23529434,6.491082668,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:43.7,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3810.75,70.98039246,79,28.23529434,6.491082668,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:43.8,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3810.75,70.98039246,79,28.23529434,6.491082668,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:43.9,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3810.75,70.98039246,79,28.23529434,6.491082668,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:44.0,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3810.75,70.98039246,79,27.84313774,6.491082668,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:44.1,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3810.75,70.98039246,79,27.84313774,6.491082668,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:44.2,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3810.75,70.98039246,79,27.84313774,7.730413437,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:44.3,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3810.75,70.98039246,79,27.84313774,7.730413437,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:44.4,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3810.75,70.98039246,79,27.84313774,7.730413437,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:44.5,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3926.5,70.98039246,79,27.84313774,7.730413437,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:44.6,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3926.5,70.98039246,79,27.84313774,7.730413437,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:44.7,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3926.5,70.98039246,81,27.84313774,7.730413437,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:44.8,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3926.5,70.98039246,81,27.84313774,7.730413437,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:44.9,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3926.5,14.50980377,81,27.84313774,7.730413437,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:45.0,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3926.5,14.50980377,81,27.84313774,7.730413437,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:45.1,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3926.5,14.50980377,81,27.84313774,7.730413437,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:45.2,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3926.5,14.50980377,81,9.019607544,7.730413437,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:45.3,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3926.5,14.50980377,81,9.019607544,7.730413437,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:45.4,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3926.5,14.50980377,81,9.019607544,22.30814743,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:45.5,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3926.5,14.50980377,81,9.019607544,22.30814743,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:45.6,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3898,14.50980377,81,9.019607544,22.30814743,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:45.7,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3898,14.50980377,81,9.019607544,22.30814743,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:45.8,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3898,14.50980377,81,9.019607544,22.30814743,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:45.9,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3898,14.50980377,80,9.019607544,22.30814743,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:46.0,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3898,14.50980377,80,9.019607544,22.30814743,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:46.1,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3898,44.70588303,80,9.019607544,22.30814743,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:46.2,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3898,44.70588303,80,9.019607544,22.30814743,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:46.3,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3898,44.70588303,80,9.019607544,22.30814743,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:46.4,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3898,44.70588303,80,9.019607544,22.30814743,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:46.5,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3898,44.70588303,80,9.019607544,22.30814743,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:46.6,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3898,44.70588303,80,17.64705849,22.30814743,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:46.7,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3898,44.70588303,80,17.64705849,22.30814743,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:46.8,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3898,44.70588303,80,17.64705849,19.29898262,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:46.9,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3898,44.70588303,80,17.64705849,19.29898262,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:47.0,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3898,44.70588303,80,17.64705849,19.29898262,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:47.1,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3888,44.70588303,80,17.64705849,19.29898262,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:47.2,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3888,44.70588303,80,17.64705849,19.29898262,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:47.3,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3888,44.70588303,81,17.64705849,19.29898262,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:47.4,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3888,44.70588303,81,17.64705849,19.29898262,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:47.5,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3888,42.74509811,81,17.64705849,19.29898262,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:47.6,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3888,42.74509811,81,17.64705849,19.29898262,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:47.7,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3888,42.74509811,81,24.31372643,19.29898262,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:47.8,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3888,42.74509811,81,24.31372643,19.29898262,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:47.9,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3888,42.74509811,81,24.31372643,19.29898262,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:48.0,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3888,42.74509811,81,24.31372643,11.85739422,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:48.1,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3888,42.74509811,81,24.31372643,11.85739422,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:48.2,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3861.75,42.74509811,81,24.31372643,11.85739422,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:48.3,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3861.75,42.74509811,81,24.31372643,11.85739422,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:48.4,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3861.75,42.74509811,81,24.31372643,11.85739422,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:48.5,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3861.75,42.74509811,81,24.31372643,11.85739422,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:48.6,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3861.75,42.74509811,81,24.31372643,11.85739422,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:48.7,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3861.75,54.11764908,81,24.31372643,11.85739422,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:48.8,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3861.75,54.11764908,81,24.31372643,11.85739422,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:48.9,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3861.75,54.11764908,81,24.31372643,11.85739422,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:49.0,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3861.75,54.11764908,81,24.31372643,11.85739422,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:49.1,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3861.75,54.11764908,81,30.58823586,11.85739422,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:49.2,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3861.75,54.11764908,81,30.58823586,11.85739422,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:49.3,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3861.75,54.11764908,81,30.58823586,6.574547291,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:49.4,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3861.75,54.11764908,81,30.58823586,6.574547291,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:49.5,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3861.75,54.11764908,81,30.58823586,6.574547291,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:49.6,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3918.25,54.11764908,81,30.58823586,6.574547291,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:49.7,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3918.25,54.11764908,81,30.58823586,6.574547291,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:49.8,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3918.25,54.11764908,80,30.58823586,6.574547291,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:49.9,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3918.25,54.11764908,80,30.58823586,6.574547291,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:50.0,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3918.25,54.11764908,80,30.58823586,6.574547291,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:50.1,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3918.25,13.33333397,80,30.58823586,6.574547291,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:50.2,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3918.25,13.33333397,80,30.58823586,6.574547291,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:50.3,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3918.25,13.33333397,80,9.019607544,6.574547291,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:50.4,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3918.25,13.33333397,80,9.019607544,6.574547291,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:50.5,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3918.25,13.33333397,80,9.019607544,6.574547291,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:50.6,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3918.25,13.33333397,80,9.019607544,24.5323658,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:50.7,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,3918.25,13.33333397,80,9.019607544,24.5323658,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:50.8,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2982,13.33333397,80,9.019607544,24.5323658,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:50.9,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2982,13.33333397,80,9.019607544,24.5323658,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:51.0,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2982,13.33333397,78,9.019607544,24.5323658,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:51.1,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2982,13.33333397,78,9.019607544,24.5323658,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:51.2,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2982,30.58823586,78,9.019607544,24.5323658,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:51.3,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2982,30.58823586,78,9.019607544,24.5323658,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:51.4,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2982,30.58823586,78,9.019607544,24.5323658,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:51.5,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2982,30.58823586,78,9.019607544,24.5323658,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:51.6,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2982,30.58823586,78,9.019607544,24.5323658,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:51.7,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2982,30.58823586,78,17.64705849,24.5323658,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:51.8,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2982,30.58823586,78,17.64705849,24.5323658,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:51.9,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2982,30.58823586,78,17.64705849,20.20426369,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:52.0,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2982,30.58823586,78,17.64705849,20.20426369,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:52.1,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2982,30.58823586,78,17.64705849,20.20426369,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:52.2,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2897.75,30.58823586,78,17.64705849,20.20426369,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:52.3,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2897.75,30.58823586,78,17.64705849,20.20426369,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:52.4,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2897.75,30.58823586,77,17.64705849,20.20426369,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:52.5,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2897.75,30.58823586,77,17.64705849,20.20426369,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:52.6,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2897.75,58.8235321,77,17.64705849,20.20426369,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:52.7,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2897.75,58.8235321,77,17.64705849,20.20426369,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:52.8,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2897.75,58.8235321,77,21.96078491,20.20426369,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:52.9,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2897.75,58.8235321,77,21.96078491,20.20426369,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:53.0,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2897.75,58.8235321,77,21.96078491,20.20426369,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:53.1,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2897.75,58.8235321,77,21.96078491,10.8434639,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:53.2,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2897.75,58.8235321,77,21.96078491,10.8434639,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:53.3,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2884.5,58.8235321,77,21.96078491,10.8434639,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:53.4,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2884.5,58.8235321,77,21.96078491,10.8434639,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:53.5,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2884.5,58.8235321,77,21.96078491,10.8434639,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:53.6,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2884.5,58.8235321,77,21.96078491,10.8434639,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:53.7,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2884.5,58.8235321,77,21.96078491,10.8434639,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:53.8,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2884.5,66.66666412,77,21.96078491,10.8434639,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:53.9,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2884.5,66.66666412,77,21.96078491,10.8434639,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:54.0,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2884.5,66.66666412,77,21.96078491,10.8434639,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:54.1,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2884.5,66.66666412,77,21.96078491,10.8434639,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:54.2,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2884.5,66.66666412,77,16.86274529,10.8434639,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:54.3,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2884.5,66.66666412,77,16.86274529,10.8434639,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:54.4,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2884.5,66.66666412,77,16.86274529,10.8434639,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:54.5,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2884.5,66.66666412,77,16.86274529,18.62398338,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:54.6,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2884.5,66.66666412,77,16.86274529,18.62398338,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:54.7,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2885.5,66.66666412,77,16.86274529,18.62398338,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:54.8,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2885.5,66.66666412,77,16.86274529,18.62398338,-
Mon Aug 26 13:03:28 GMT+02:00 2019,05:54.9,9.31365458,42.50732762,21.45,30.016,179.4223633,76.4,3.3594818,-5.2010956,7.577011,0.016463935,2885.5,66.66666412,76,16.86274529,18.62398338,-
