GPSTime, DeviceTime, Longitude,Latitude,GPSSpeed(Meters/second),HorizontalDilutionofPrecision,Altitude,Bearing,G(x),G(y),G(z),G(calibrated),EngineRPM(rpm),EngineLoad(%),Speed(OBD)(km/h),ThrottlePosition(Manifold)(%),KilometersPerLitre(Instant)(kpl),GPSAltitude(m)
Wed Jun 19 19:55:23 GMT+02:00 2019,55:23.3,11.34133347,43.29541861,0,9.648001,282.8825684,0,0.19195557,-1.1094055,9.444489,0.017672053,769,28.62745094,6,9.019607544,5.48421669,282.8825684
Wed Jun 19 19:55:23 GMT+02:00 2019,55:23.4,11.34133347,43.29541861,0,9.648001,282.8825684,0,0.14886475,-1.0567322,9.415756,-0.009466112,769,28.62745094,6,9.019607544,5.48421669,282.8825684
Wed Jun 19 19:55:23 GMT+02:00 2019,55:23.5,11.34133347,43.29541861,0,9.648001,282.8825684,0,0.26856995,-1.1141968,9.7174225,0.019600974,769,28.62745094,6,9.019607544,5.48421669,282.8825684
Wed Jun 19 19:55:23 GMT+02:00 2019,55:23.6,11.34133347,43.29541861,0,9.648001,282.8825684,0,0.23025513,-1.0615234,9.561798,0.019177187,769,28.62745094,6,9.019607544,5.48421669,282.8825684
Wed Jun 19 19:55:24 GMT+02:00 2019,55:23.7,11.34133332,43.29541837,0,8.576,283.036499,0,0.28292847,-0.8508301,9.38942,-0.013941526,769,28.62745094,6,9.019607544,5.48421669,283.036499
Wed Jun 19 19:55:24 GMT+02:00 2019,55:23.8,11.34133332,43.29541837,0,8.576,283.036499,0,0.21350098,-0.86520386,9.760513,0.023670733,769,28.62745094,6,9.019607544,5.48421669,283.036499
Wed Jun 19 19:55:24 GMT+02:00 2019,55:23.9,11.34133332,43.29541837,0,8.576,283.036499,0,0.17758179,-0.9035034,9.916138,0.016380435,769,28.62745094,6,9.019607544,5.48421669,283.036499
Wed Jun 19 19:55:24 GMT+02:00 2019,55:24.0,11.34133332,43.29541837,0,8.576,283.036499,0,0.1368866,-0.94898987,9.691086,0.019977145,769,28.62745094,6,9.019607544,5.48421669,283.036499
Wed Jun 19 19:55:24 GMT+02:00 2019,55:24.1,11.34133332,43.29541837,0,8.576,283.036499,0,0.21829224,-1.0088501,9.616867,0.010519981,769,28.62745094,6,9.019607544,5.516818047,283.036499
Wed Jun 19 19:55:24 GMT+02:00 2019,55:24.2,11.34133332,43.29541837,0,8.576,283.036499,0,0.21110535,-0.92025757,9.568985,0.013078298,769,28.62745094,6,9.019607544,5.516818047,283.036499
